movie_id,recommendations
25113,"[{'index': 1, 'movie_id': 36095}, {'index': 2, 'movie_id': 11507}, {'index': 3, 'movie_id': 103620}, {'index': 4, 'movie_id': 49365}, {'index': 5, 'movie_id': 948}, {'index': 6, 'movie_id': 10065}, {'index': 7, 'movie_id': 46503}, {'index': 8, 'movie_id': 47890}, {'index': 9, 'movie_id': 10894}, {'index': 10, 'movie_id': 13788}]"
11033,"[{'index': 1, 'movie_id': 33106}, {'index': 2, 'movie_id': 2309}, {'index': 3, 'movie_id': 44115}, {'index': 4, 'movie_id': 68818}, {'index': 5, 'movie_id': 417859}, {'index': 6, 'movie_id': 17711}, {'index': 7, 'movie_id': 9664}, {'index': 8, 'movie_id': 7364}, {'index': 9, 'movie_id': 46256}, {'index': 10, 'movie_id': 12227}]"
34723,"[{'index': 1, 'movie_id': 29920}, {'index': 2, 'movie_id': 25636}, {'index': 3, 'movie_id': 627}, {'index': 4, 'movie_id': 73567}, {'index': 5, 'movie_id': 12085}, {'index': 6, 'movie_id': 20794}, {'index': 7, 'movie_id': 64688}, {'index': 8, 'movie_id': 291270}, {'index': 9, 'movie_id': 255266}, {'index': 10, 'movie_id': 680}]"
9430,"[{'index': 1, 'movie_id': 50035}, {'index': 2, 'movie_id': 98557}, {'index': 3, 'movie_id': 206296}, {'index': 4, 'movie_id': 49963}, {'index': 5, 'movie_id': 12085}, {'index': 6, 'movie_id': 127867}, {'index': 7, 'movie_id': 15186}, {'index': 8, 'movie_id': 209263}, {'index': 9, 'movie_id': 15256}, {'index': 10, 'movie_id': 172533}]"
8998,"[{'index': 1, 'movie_id': 11260}, {'index': 2, 'movie_id': 12120}, {'index': 3, 'movie_id': 299687}, {'index': 4, 'movie_id': 43933}, {'index': 5, 'movie_id': 4599}, {'index': 6, 'movie_id': 11470}, {'index': 7, 'movie_id': 14160}, {'index': 8, 'movie_id': 190847}, {'index': 9, 'movie_id': 686}, {'index': 10, 'movie_id': 2114}]"
10514,"[{'index': 1, 'movie_id': 928}, {'index': 2, 'movie_id': 8869}, {'index': 3, 'movie_id': 254472}, {'index': 4, 'movie_id': 356483}, {'index': 5, 'movie_id': 11011}, {'index': 6, 'movie_id': 29064}, {'index': 7, 'movie_id': 11361}, {'index': 8, 'movie_id': 18616}, {'index': 9, 'movie_id': 755}, {'index': 10, 'movie_id': 301325}]"
10496,"[{'index': 1, 'movie_id': 79587}, {'index': 2, 'movie_id': 21311}, {'index': 3, 'movie_id': 288927}, {'index': 4, 'movie_id': 84401}, {'index': 5, 'movie_id': 83588}, {'index': 6, 'movie_id': 158895}, {'index': 7, 'movie_id': 9541}, {'index': 8, 'movie_id': 57022}, {'index': 9, 'movie_id': 52790}, {'index': 10, 'movie_id': 69668}]"
1591,"[{'index': 1, 'movie_id': 14112}, {'index': 2, 'movie_id': 37165}, {'index': 3, 'movie_id': 215918}, {'index': 4, 'movie_id': 385636}, {'index': 5, 'movie_id': 1590}, {'index': 6, 'movie_id': 113406}, {'index': 7, 'movie_id': 4960}, {'index': 8, 'movie_id': 11090}, {'index': 9, 'movie_id': 98369}, {'index': 10, 'movie_id': 13223}]"
76025,"[{'index': 1, 'movie_id': 36825}, {'index': 2, 'movie_id': 41283}, {'index': 3, 'movie_id': 1248}, {'index': 4, 'movie_id': 215918}, {'index': 5, 'movie_id': 169917}, {'index': 6, 'movie_id': 89857}, {'index': 7, 'movie_id': 13536}, {'index': 8, 'movie_id': 11826}, {'index': 9, 'movie_id': 31166}, {'index': 10, 'movie_id': 20406}]"
4836,"[{'index': 1, 'movie_id': 64973}, {'index': 2, 'movie_id': 13948}, {'index': 3, 'movie_id': 32222}, {'index': 4, 'movie_id': 72913}, {'index': 5, 'movie_id': 9549}, {'index': 6, 'movie_id': 37694}, {'index': 7, 'movie_id': 339408}, {'index': 8, 'movie_id': 69848}, {'index': 9, 'movie_id': 9588}, {'index': 10, 'movie_id': 109417}]"
14631,"[{'index': 1, 'movie_id': 612}, {'index': 2, 'movie_id': 137094}, {'index': 3, 'movie_id': 42345}, {'index': 4, 'movie_id': 24575}, {'index': 5, 'movie_id': 169917}, {'index': 6, 'movie_id': 9882}, {'index': 7, 'movie_id': 373314}, {'index': 8, 'movie_id': 75674}, {'index': 9, 'movie_id': 332411}, {'index': 10, 'movie_id': 62676}]"
87499,"[{'index': 1, 'movie_id': 22597}, {'index': 2, 'movie_id': 15976}, {'index': 3, 'movie_id': 10139}, {'index': 4, 'movie_id': 9557}, {'index': 5, 'movie_id': 96238}, {'index': 6, 'movie_id': 1831}, {'index': 7, 'movie_id': 294086}, {'index': 8, 'movie_id': 342}, {'index': 9, 'movie_id': 158895}, {'index': 10, 'movie_id': 17127}]"
18923,"[{'index': 1, 'movie_id': 634}, {'index': 2, 'movie_id': 57294}, {'index': 3, 'movie_id': 8141}, {'index': 4, 'movie_id': 205587}, {'index': 5, 'movie_id': 10468}, {'index': 6, 'movie_id': 20322}, {'index': 7, 'movie_id': 16005}, {'index': 8, 'movie_id': 219}, {'index': 9, 'movie_id': 66942}, {'index': 10, 'movie_id': 11240}]"
26665,"[{'index': 1, 'movie_id': 16005}, {'index': 2, 'movie_id': 18712}, {'index': 3, 'movie_id': 887}, {'index': 4, 'movie_id': 14976}, {'index': 5, 'movie_id': 33157}, {'index': 6, 'movie_id': 9655}, {'index': 7, 'movie_id': 21345}, {'index': 8, 'movie_id': 50014}, {'index': 9, 'movie_id': 36825}, {'index': 10, 'movie_id': 41317}]"
28089,"[{'index': 1, 'movie_id': 10105}, {'index': 2, 'movie_id': 947}, {'index': 3, 'movie_id': 9093}, {'index': 4, 'movie_id': 563}, {'index': 5, 'movie_id': 62402}, {'index': 6, 'movie_id': 31668}, {'index': 7, 'movie_id': 10632}, {'index': 8, 'movie_id': 43884}, {'index': 9, 'movie_id': 1116}, {'index': 10, 'movie_id': 2024}]"
62255,"[{'index': 1, 'movie_id': 215918}, {'index': 2, 'movie_id': 13816}, {'index': 3, 'movie_id': 2013}, {'index': 4, 'movie_id': 2755}, {'index': 5, 'movie_id': 10197}, {'index': 6, 'movie_id': 37165}, {'index': 7, 'movie_id': 33511}, {'index': 8, 'movie_id': 82532}, {'index': 9, 'movie_id': 334531}, {'index': 10, 'movie_id': 235260}]"
5708,"[{'index': 1, 'movie_id': 280}, {'index': 2, 'movie_id': 534}, {'index': 3, 'movie_id': 296}, {'index': 4, 'movie_id': 87101}, {'index': 5, 'movie_id': 20504}, {'index': 6, 'movie_id': 393}, {'index': 7, 'movie_id': 12244}, {'index': 8, 'movie_id': 83542}, {'index': 9, 'movie_id': 6479}, {'index': 10, 'movie_id': 316727}]"
218,"[{'index': 1, 'movie_id': 50035}, {'index': 2, 'movie_id': 271718}, {'index': 3, 'movie_id': 59930}, {'index': 4, 'movie_id': 259694}, {'index': 5, 'movie_id': 22597}, {'index': 6, 'movie_id': 9603}, {'index': 7, 'movie_id': 22215}, {'index': 8, 'movie_id': 79587}, {'index': 9, 'movie_id': 44594}, {'index': 10, 'movie_id': 92591}]"
338,"[{'index': 1, 'movie_id': 98369}, {'index': 2, 'movie_id': 215918}, {'index': 3, 'movie_id': 1930}, {'index': 4, 'movie_id': 113406}, {'index': 5, 'movie_id': 152747}, {'index': 6, 'movie_id': 13223}, {'index': 7, 'movie_id': 44835}, {'index': 8, 'movie_id': 2013}, {'index': 9, 'movie_id': 37165}, {'index': 10, 'movie_id': 1590}]"
21641,"[{'index': 1, 'movie_id': 28260}, {'index': 2, 'movie_id': 14451}, {'index': 3, 'movie_id': 10331}, {'index': 4, 'movie_id': 29426}, {'index': 5, 'movie_id': 766}, {'index': 6, 'movie_id': 747}, {'index': 7, 'movie_id': 139715}, {'index': 8, 'movie_id': 11683}, {'index': 9, 'movie_id': 109428}, {'index': 10, 'movie_id': 13025}]"
10925,"[{'index': 1, 'movie_id': 13523}, {'index': 2, 'movie_id': 41630}, {'index': 3, 'movie_id': 2295}, {'index': 4, 'movie_id': 14560}, {'index': 5, 'movie_id': 49963}, {'index': 6, 'movie_id': 246403}, {'index': 7, 'movie_id': 255266}, {'index': 8, 'movie_id': 28353}, {'index': 9, 'movie_id': 50544}, {'index': 10, 'movie_id': 13596}]"
2293,"[{'index': 1, 'movie_id': 27588}, {'index': 2, 'movie_id': 11887}, {'index': 3, 'movie_id': 22971}, {'index': 4, 'movie_id': 23367}, {'index': 5, 'movie_id': 10269}, {'index': 6, 'movie_id': 13994}, {'index': 7, 'movie_id': 9709}, {'index': 8, 'movie_id': 13132}, {'index': 9, 'movie_id': 75986}, {'index': 10, 'movie_id': 11113}]"
621,"[{'index': 1, 'movie_id': 10590}, {'index': 2, 'movie_id': 2604}, {'index': 3, 'movie_id': 407887}, {'index': 4, 'movie_id': 18886}, {'index': 5, 'movie_id': 801}, {'index': 6, 'movie_id': 72431}, {'index': 7, 'movie_id': 25784}, {'index': 8, 'movie_id': 113464}, {'index': 9, 'movie_id': 281230}, {'index': 10, 'movie_id': 1369}]"
792,"[{'index': 1, 'movie_id': 10523}, {'index': 2, 'movie_id': 281230}, {'index': 3, 'movie_id': 2359}, {'index': 4, 'movie_id': 1779}, {'index': 5, 'movie_id': 11778}, {'index': 6, 'movie_id': 13362}, {'index': 7, 'movie_id': 11165}, {'index': 8, 'movie_id': 13516}, {'index': 9, 'movie_id': 1251}, {'index': 10, 'movie_id': 11600}]"
1777,"[{'index': 1, 'movie_id': 10718}, {'index': 2, 'movie_id': 9277}, {'index': 3, 'movie_id': 88794}, {'index': 4, 'movie_id': 13223}, {'index': 5, 'movie_id': 3131}, {'index': 6, 'movie_id': 11969}, {'index': 7, 'movie_id': 1725}, {'index': 8, 'movie_id': 14358}, {'index': 9, 'movie_id': 125052}, {'index': 10, 'movie_id': 9702}]"
642,"[{'index': 1, 'movie_id': 35019}, {'index': 2, 'movie_id': 11283}, {'index': 3, 'movie_id': 9593}, {'index': 4, 'movie_id': 24662}, {'index': 5, 'movie_id': 181533}, {'index': 6, 'movie_id': 6435}, {'index': 7, 'movie_id': 49948}, {'index': 8, 'movie_id': 41513}, {'index': 9, 'movie_id': 17047}, {'index': 10, 'movie_id': 854}]"
433,"[{'index': 1, 'movie_id': 17139}, {'index': 2, 'movie_id': 309}, {'index': 3, 'movie_id': 55903}, {'index': 4, 'movie_id': 9279}, {'index': 5, 'movie_id': 40794}, {'index': 6, 'movie_id': 21972}, {'index': 7, 'movie_id': 244534}, {'index': 8, 'movie_id': 8272}, {'index': 9, 'movie_id': 25643}, {'index': 10, 'movie_id': 59968}]"
16619,"[{'index': 1, 'movie_id': 227}, {'index': 2, 'movie_id': 10718}, {'index': 3, 'movie_id': 23367}, {'index': 4, 'movie_id': 3131}, {'index': 5, 'movie_id': 13201}, {'index': 6, 'movie_id': 10913}, {'index': 7, 'movie_id': 642}, {'index': 8, 'movie_id': 15121}, {'index': 9, 'movie_id': 2287}, {'index': 10, 'movie_id': 62728}]"
1725,"[{'index': 1, 'movie_id': 10478}, {'index': 2, 'movie_id': 9614}, {'index': 3, 'movie_id': 15581}, {'index': 4, 'movie_id': 36047}, {'index': 5, 'movie_id': 193722}, {'index': 6, 'movie_id': 2084}, {'index': 7, 'movie_id': 13649}, {'index': 8, 'movie_id': 13991}, {'index': 9, 'movie_id': 13335}, {'index': 10, 'movie_id': 14325}]"
11977,"[{'index': 1, 'movie_id': 11191}, {'index': 2, 'movie_id': 22597}, {'index': 3, 'movie_id': 32222}, {'index': 4, 'movie_id': 29371}, {'index': 5, 'movie_id': 17926}, {'index': 6, 'movie_id': 375950}, {'index': 7, 'movie_id': 14057}, {'index': 8, 'movie_id': 8291}, {'index': 9, 'movie_id': 41469}, {'index': 10, 'movie_id': 50035}]"
20322,"[{'index': 1, 'movie_id': 113406}, {'index': 2, 'movie_id': 37165}, {'index': 3, 'movie_id': 16162}, {'index': 4, 'movie_id': 14778}, {'index': 5, 'movie_id': 10197}, {'index': 6, 'movie_id': 8849}, {'index': 7, 'movie_id': 11042}, {'index': 8, 'movie_id': 50725}, {'index': 9, 'movie_id': 9726}, {'index': 10, 'movie_id': 13223}]"
16158,"[{'index': 1, 'movie_id': 18079}, {'index': 2, 'movie_id': 11826}, {'index': 3, 'movie_id': 88794}, {'index': 4, 'movie_id': 190955}, {'index': 5, 'movie_id': 1248}, {'index': 6, 'movie_id': 2112}, {'index': 7, 'movie_id': 7873}, {'index': 8, 'movie_id': 97614}, {'index': 9, 'movie_id': 1830}, {'index': 10, 'movie_id': 134374}]"
629,"[{'index': 1, 'movie_id': 10131}, {'index': 2, 'movie_id': 10072}, {'index': 3, 'movie_id': 10014}, {'index': 4, 'movie_id': 11284}, {'index': 5, 'movie_id': 377}, {'index': 6, 'movie_id': 11596}, {'index': 7, 'movie_id': 28902}, {'index': 8, 'movie_id': 6466}, {'index': 9, 'movie_id': 985}, {'index': 10, 'movie_id': 24869}]"
10160,"[{'index': 1, 'movie_id': 17139}, {'index': 2, 'movie_id': 5900}, {'index': 3, 'movie_id': 24055}, {'index': 4, 'movie_id': 256962}, {'index': 5, 'movie_id': 987}, {'index': 6, 'movie_id': 98557}, {'index': 7, 'movie_id': 11137}, {'index': 8, 'movie_id': 36825}, {'index': 9, 'movie_id': 11042}, {'index': 10, 'movie_id': 26673}]"
11452,"[{'index': 1, 'movie_id': 215918}, {'index': 2, 'movie_id': 2830}, {'index': 3, 'movie_id': 204082}, {'index': 4, 'movie_id': 192102}, {'index': 5, 'movie_id': 113406}, {'index': 6, 'movie_id': 2013}, {'index': 7, 'movie_id': 2755}, {'index': 8, 'movie_id': 13223}, {'index': 9, 'movie_id': 401}, {'index': 10, 'movie_id': 19724}]"
12163,"[{'index': 1, 'movie_id': 676}, {'index': 2, 'movie_id': 15067}, {'index': 3, 'movie_id': 73935}, {'index': 4, 'movie_id': 168705}, {'index': 5, 'movie_id': 4032}, {'index': 6, 'movie_id': 12429}, {'index': 7, 'movie_id': 256962}, {'index': 8, 'movie_id': 300706}, {'index': 9, 'movie_id': 1439}, {'index': 10, 'movie_id': 15005}]"
32275,"[{'index': 1, 'movie_id': 9988}, {'index': 2, 'movie_id': 13370}, {'index': 3, 'movie_id': 16448}, {'index': 4, 'movie_id': 43653}, {'index': 5, 'movie_id': 10067}, {'index': 6, 'movie_id': 91070}, {'index': 7, 'movie_id': 533}, {'index': 8, 'movie_id': 18065}, {'index': 9, 'movie_id': 12596}, {'index': 10, 'movie_id': 51820}]"
13785,"[{'index': 1, 'movie_id': 10061}, {'index': 2, 'movie_id': 10483}, {'index': 3, 'movie_id': 81796}, {'index': 4, 'movie_id': 9425}, {'index': 5, 'movie_id': 107846}, {'index': 6, 'movie_id': 865}, {'index': 7, 'movie_id': 8077}, {'index': 8, 'movie_id': 9306}, {'index': 9, 'movie_id': 24913}, {'index': 10, 'movie_id': 2787}]"
1103,"[{'index': 1, 'movie_id': 34152}, {'index': 2, 'movie_id': 60463}, {'index': 3, 'movie_id': 23367}, {'index': 4, 'movie_id': 28665}, {'index': 5, 'movie_id': 15489}, {'index': 6, 'movie_id': 88641}, {'index': 7, 'movie_id': 23618}, {'index': 8, 'movie_id': 18074}, {'index': 9, 'movie_id': 24664}, {'index': 10, 'movie_id': 12621}]"
36739,"[{'index': 1, 'movie_id': 9725}, {'index': 2, 'movie_id': 342}, {'index': 3, 'movie_id': 306667}, {'index': 4, 'movie_id': 8326}, {'index': 5, 'movie_id': 19724}, {'index': 6, 'movie_id': 10708}, {'index': 7, 'movie_id': 82650}, {'index': 8, 'movie_id': 40794}, {'index': 9, 'movie_id': 1819}, {'index': 10, 'movie_id': 25}]"
14144,"[{'index': 1, 'movie_id': 500}, {'index': 2, 'movie_id': 13809}, {'index': 3, 'movie_id': 2140}, {'index': 4, 'movie_id': 147767}, {'index': 5, 'movie_id': 627}, {'index': 6, 'movie_id': 9490}, {'index': 7, 'movie_id': 9430}, {'index': 8, 'movie_id': 15745}, {'index': 9, 'movie_id': 59678}, {'index': 10, 'movie_id': 186935}]"
10622,"[{'index': 1, 'movie_id': 16448}, {'index': 2, 'movie_id': 13785}, {'index': 3, 'movie_id': 24438}, {'index': 4, 'movie_id': 44896}, {'index': 5, 'movie_id': 292}, {'index': 6, 'movie_id': 28665}, {'index': 7, 'movie_id': 9686}, {'index': 8, 'movie_id': 14799}, {'index': 9, 'movie_id': 13990}, {'index': 10, 'movie_id': 206296}]"
13370,"[{'index': 1, 'movie_id': 59930}, {'index': 2, 'movie_id': 250124}, {'index': 3, 'movie_id': 80585}, {'index': 4, 'movie_id': 20322}, {'index': 5, 'movie_id': 157386}, {'index': 6, 'movie_id': 41479}, {'index': 7, 'movie_id': 14057}, {'index': 8, 'movie_id': 16358}, {'index': 9, 'movie_id': 7326}, {'index': 10, 'movie_id': 15256}]"
11191,"[{'index': 1, 'movie_id': 1024}, {'index': 2, 'movie_id': 879}, {'index': 3, 'movie_id': 127867}, {'index': 4, 'movie_id': 24420}, {'index': 5, 'movie_id': 10013}, {'index': 6, 'movie_id': 14517}, {'index': 7, 'movie_id': 4251}, {'index': 8, 'movie_id': 42497}, {'index': 9, 'movie_id': 38970}, {'index': 10, 'movie_id': 866}]"
10215,"[{'index': 1, 'movie_id': 323270}, {'index': 2, 'movie_id': 1248}, {'index': 3, 'movie_id': 22007}, {'index': 4, 'movie_id': 10060}, {'index': 5, 'movie_id': 48309}, {'index': 6, 'movie_id': 13569}, {'index': 7, 'movie_id': 278}, {'index': 8, 'movie_id': 10065}, {'index': 9, 'movie_id': 20794}, {'index': 10, 'movie_id': 13006}]"
25066,"[{'index': 1, 'movie_id': 1590}, {'index': 2, 'movie_id': 215918}, {'index': 3, 'movie_id': 32740}, {'index': 4, 'movie_id': 12555}, {'index': 5, 'movie_id': 8271}, {'index': 6, 'movie_id': 13223}, {'index': 7, 'movie_id': 113406}, {'index': 8, 'movie_id': 36825}, {'index': 9, 'movie_id': 36584}, {'index': 10, 'movie_id': 2013}]"
1523,"[{'index': 1, 'movie_id': 10987}, {'index': 2, 'movie_id': 11357}, {'index': 3, 'movie_id': 193603}, {'index': 4, 'movie_id': 228550}, {'index': 5, 'movie_id': 24150}, {'index': 6, 'movie_id': 78383}, {'index': 7, 'movie_id': 316727}, {'index': 8, 'movie_id': 39303}, {'index': 9, 'movie_id': 43931}, {'index': 10, 'movie_id': 48171}]"
11361,"[{'index': 1, 'movie_id': 15394}, {'index': 2, 'movie_id': 16433}, {'index': 3, 'movie_id': 1874}, {'index': 4, 'movie_id': 96399}, {'index': 5, 'movie_id': 10684}, {'index': 6, 'movie_id': 26791}, {'index': 7, 'movie_id': 26618}, {'index': 8, 'movie_id': 110402}, {'index': 9, 'movie_id': 41488}, {'index': 10, 'movie_id': 29146}]"
92591,"[{'index': 1, 'movie_id': 36970}, {'index': 2, 'movie_id': 421}, {'index': 3, 'movie_id': 9457}, {'index': 4, 'movie_id': 227735}, {'index': 5, 'movie_id': 46849}, {'index': 6, 'movie_id': 62837}, {'index': 7, 'movie_id': 78394}, {'index': 8, 'movie_id': 87827}, {'index': 9, 'movie_id': 10153}, {'index': 10, 'movie_id': 205775}]"
57612,"[{'index': 1, 'movie_id': 296096}, {'index': 2, 'movie_id': 16643}, {'index': 3, 'movie_id': 874}, {'index': 4, 'movie_id': 1850}, {'index': 5, 'movie_id': 4599}, {'index': 6, 'movie_id': 34653}, {'index': 7, 'movie_id': 2610}, {'index': 8, 'movie_id': 39800}, {'index': 9, 'movie_id': 37737}, {'index': 10, 'movie_id': 31005}]"
12509,"[{'index': 1, 'movie_id': 50035}, {'index': 2, 'movie_id': 14662}, {'index': 3, 'movie_id': 76996}, {'index': 4, 'movie_id': 10683}, {'index': 5, 'movie_id': 79587}, {'index': 6, 'movie_id': 15186}, {'index': 7, 'movie_id': 49963}, {'index': 8, 'movie_id': 55561}, {'index': 9, 'movie_id': 8998}, {'index': 10, 'movie_id': 16358}]"
15256,"[{'index': 1, 'movie_id': 39053}, {'index': 2, 'movie_id': 1590}, {'index': 3, 'movie_id': 121676}, {'index': 4, 'movie_id': 37737}, {'index': 5, 'movie_id': 227975}, {'index': 6, 'movie_id': 343409}, {'index': 7, 'movie_id': 44853}, {'index': 8, 'movie_id': 11066}, {'index': 9, 'movie_id': 157185}, {'index': 10, 'movie_id': 37233}]"
83686,"[{'index': 1, 'movie_id': 138832}, {'index': 2, 'movie_id': 29715}, {'index': 3, 'movie_id': 542}, {'index': 4, 'movie_id': 1900}, {'index': 5, 'movie_id': 170480}, {'index': 6, 'movie_id': 322443}, {'index': 7, 'movie_id': 8068}, {'index': 8, 'movie_id': 35169}, {'index': 9, 'movie_id': 33676}, {'index': 10, 'movie_id': 1391}]"
80304,"[{'index': 1, 'movie_id': 16358}, {'index': 2, 'movie_id': 15250}, {'index': 3, 'movie_id': 13490}, {'index': 4, 'movie_id': 30309}, {'index': 5, 'movie_id': 8435}, {'index': 6, 'movie_id': 38223}, {'index': 7, 'movie_id': 235271}, {'index': 8, 'movie_id': 14799}, {'index': 9, 'movie_id': 278348}, {'index': 10, 'movie_id': 29339}]"
28053,"[{'index': 1, 'movie_id': 136795}, {'index': 2, 'movie_id': 62676}, {'index': 3, 'movie_id': 204082}, {'index': 4, 'movie_id': 2142}, {'index': 5, 'movie_id': 8836}, {'index': 6, 'movie_id': 10550}, {'index': 7, 'movie_id': 10877}, {'index': 8, 'movie_id': 8838}, {'index': 9, 'movie_id': 26352}, {'index': 10, 'movie_id': 26791}]"
67913,"[{'index': 1, 'movie_id': 14425}, {'index': 2, 'movie_id': 114150}, {'index': 3, 'movie_id': 10760}, {'index': 4, 'movie_id': 21283}, {'index': 5, 'movie_id': 271185}, {'index': 6, 'movie_id': 11887}, {'index': 7, 'movie_id': 9469}, {'index': 8, 'movie_id': 14557}, {'index': 9, 'movie_id': 10642}, {'index': 10, 'movie_id': 8469}]"
13991,"[{'index': 1, 'movie_id': 9587}, {'index': 2, 'movie_id': 10333}, {'index': 3, 'movie_id': 3594}, {'index': 4, 'movie_id': 2977}, {'index': 5, 'movie_id': 84355}, {'index': 6, 'movie_id': 8272}, {'index': 7, 'movie_id': 88036}, {'index': 8, 'movie_id': 62215}, {'index': 9, 'movie_id': 60421}, {'index': 10, 'movie_id': 49963}]"
1443,"[{'index': 1, 'movie_id': 11804}, {'index': 2, 'movie_id': 79120}, {'index': 3, 'movie_id': 14024}, {'index': 4, 'movie_id': 256962}, {'index': 5, 'movie_id': 206197}, {'index': 6, 'movie_id': 16633}, {'index': 7, 'movie_id': 16052}, {'index': 8, 'movie_id': 542}, {'index': 9, 'movie_id': 4032}, {'index': 10, 'movie_id': 10029}]"
8545,"[{'index': 1, 'movie_id': 13523}, {'index': 2, 'movie_id': 88005}, {'index': 3, 'movie_id': 28353}, {'index': 4, 'movie_id': 8849}, {'index': 5, 'movie_id': 100975}, {'index': 6, 'movie_id': 9683}, {'index': 7, 'movie_id': 9842}, {'index': 8, 'movie_id': 2752}, {'index': 9, 'movie_id': 89857}, {'index': 10, 'movie_id': 385636}]"
19556,"[{'index': 1, 'movie_id': 215918}, {'index': 2, 'movie_id': 37165}, {'index': 3, 'movie_id': 113406}, {'index': 4, 'movie_id': 13223}, {'index': 5, 'movie_id': 158150}, {'index': 6, 'movie_id': 1590}, {'index': 7, 'movie_id': 16112}, {'index': 8, 'movie_id': 385636}, {'index': 9, 'movie_id': 103663}, {'index': 10, 'movie_id': 27936}]"
231576,"[{'index': 1, 'movie_id': 34106}, {'index': 2, 'movie_id': 385636}, {'index': 3, 'movie_id': 5769}, {'index': 4, 'movie_id': 3638}, {'index': 5, 'movie_id': 41110}, {'index': 6, 'movie_id': 2062}, {'index': 7, 'movie_id': 38317}, {'index': 8, 'movie_id': 295964}, {'index': 9, 'movie_id': 31175}, {'index': 10, 'movie_id': 812}]"
16172,"[{'index': 1, 'movie_id': 786}, {'index': 2, 'movie_id': 12508}, {'index': 3, 'movie_id': 10537}, {'index': 4, 'movie_id': 1833}, {'index': 5, 'movie_id': 6575}, {'index': 6, 'movie_id': 10186}, {'index': 7, 'movie_id': 18947}, {'index': 8, 'movie_id': 80585}, {'index': 9, 'movie_id': 256924}, {'index': 10, 'movie_id': 13963}]"
13403,"[{'index': 1, 'movie_id': 36825}, {'index': 2, 'movie_id': 231576}, {'index': 3, 'movie_id': 204082}, {'index': 4, 'movie_id': 158150}, {'index': 5, 'movie_id': 19405}, {'index': 6, 'movie_id': 215918}, {'index': 7, 'movie_id': 13064}, {'index': 8, 'movie_id': 10314}, {'index': 9, 'movie_id': 20178}, {'index': 10, 'movie_id': 36351}]"
15797,"[{'index': 1, 'movie_id': 9280}, {'index': 2, 'movie_id': 75986}, {'index': 3, 'movie_id': 13788}, {'index': 4, 'movie_id': 226857}, {'index': 5, 'movie_id': 76996}, {'index': 6, 'movie_id': 14585}, {'index': 7, 'movie_id': 1957}, {'index': 8, 'movie_id': 39053}, {'index': 9, 'movie_id': 9095}, {'index': 10, 'movie_id': 24985}]"
347764,"[{'index': 1, 'movie_id': 11400}, {'index': 2, 'movie_id': 273899}, {'index': 3, 'movie_id': 74457}, {'index': 4, 'movie_id': 15992}, {'index': 5, 'movie_id': 32274}, {'index': 6, 'movie_id': 14120}, {'index': 7, 'movie_id': 79587}, {'index': 8, 'movie_id': 41248}, {'index': 9, 'movie_id': 254024}, {'index': 10, 'movie_id': 18254}]"
13537,"[{'index': 1, 'movie_id': 169917}, {'index': 2, 'movie_id': 25636}, {'index': 3, 'movie_id': 2140}, {'index': 4, 'movie_id': 12612}, {'index': 5, 'movie_id': 36095}, {'index': 6, 'movie_id': 25166}, {'index': 7, 'movie_id': 111}, {'index': 8, 'movie_id': 109421}, {'index': 9, 'movie_id': 47890}, {'index': 10, 'movie_id': 29193}]"
20794,"[{'index': 1, 'movie_id': 36549}, {'index': 2, 'movie_id': 3472}, {'index': 3, 'movie_id': 263503}, {'index': 4, 'movie_id': 4995}, {'index': 5, 'movie_id': 9782}, {'index': 6, 'movie_id': 1958}, {'index': 7, 'movie_id': 10068}, {'index': 8, 'movie_id': 206197}, {'index': 9, 'movie_id': 302}, {'index': 10, 'movie_id': 10029}]"
31064,"[{'index': 1, 'movie_id': 10718}, {'index': 2, 'movie_id': 13223}, {'index': 3, 'movie_id': 57201}, {'index': 4, 'movie_id': 11969}, {'index': 5, 'movie_id': 16608}, {'index': 6, 'movie_id': 5176}, {'index': 7, 'movie_id': 204082}, {'index': 8, 'movie_id': 41283}, {'index': 9, 'movie_id': 327}, {'index': 10, 'movie_id': 39514}]"
576,"[{'index': 1, 'movie_id': 10060}, {'index': 2, 'movie_id': 100975}, {'index': 3, 'movie_id': 11798}, {'index': 4, 'movie_id': 33511}, {'index': 5, 'movie_id': 14578}, {'index': 6, 'movie_id': 2355}, {'index': 7, 'movie_id': 29920}, {'index': 8, 'movie_id': 9686}, {'index': 9, 'movie_id': 12621}, {'index': 10, 'movie_id': 17436}]"
13990,"[{'index': 1, 'movie_id': 3482}, {'index': 2, 'movie_id': 22007}, {'index': 3, 'movie_id': 206563}, {'index': 4, 'movie_id': 41248}, {'index': 5, 'movie_id': 18079}, {'index': 6, 'movie_id': 4597}, {'index': 7, 'movie_id': 3512}, {'index': 8, 'movie_id': 334527}, {'index': 9, 'movie_id': 22314}, {'index': 10, 'movie_id': 157841}]"
11583,"[{'index': 1, 'movie_id': 16727}, {'index': 2, 'movie_id': 39210}, {'index': 3, 'movie_id': 244267}, {'index': 4, 'movie_id': 2013}, {'index': 5, 'movie_id': 9787}, {'index': 6, 'movie_id': 25461}, {'index': 7, 'movie_id': 231576}, {'index': 8, 'movie_id': 113406}, {'index': 9, 'movie_id': 14778}, {'index': 10, 'movie_id': 13685}]"
